talentID,spellID,name,spellName,requiredLevel,quality,maxRank,nodeType,class,tree,specFile,classFile,icon,descriptionSource,spellDescription,spells_json,entry_json
13930,1153569,Infusion of Light,Infusion of Light,55,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_InfusionofLight,scan:spellDescription,"Your Holy Shock critical hits reduce the cast time of your next Flash of Light by 0.75 sec or increase the critical chance of your next Holy Light by 10%. In addition, causes your Flash of Light to heal targets with Sacred Shield for an additional 50% over 12 sec.","{""1"": 1153569, ""2"": 1153576}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 13912}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13930, ""Icon"": ""Ability_Paladin_InfusionofLight"", ""Name"": ""Infusion of Light"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 55, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 45, ""Row"": 9, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153569, ""2"": 1153576}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13930, ""spellID"": 1153569}"
13932,1153556,Enlightened Judgements,Enlightened Judgements,55,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_EnlightenedJudgements,scan:spellDescription,Increases the range of your Judgement of Light and Judgement of Wisdom spells by 15 yards and increases your chance to hit by 2%.,"{""1"": 1153556, ""2"": 1153557}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13932, ""Icon"": ""Ability_Paladin_EnlightenedJudgements"", ""Name"": ""Enlightened Judgements"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 55, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 45, ""Row"": 9, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153556, ""2"": 1153557}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13932, ""spellID"": 1153556}"
13934,1153563,Beacon of Light,Beacon of Light,60,Normal,1,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_BeaconofLight,scan:spellDescription,The target becomes a Beacon of Light to all members of your party or raid within a 60 yard radius. Any direct heals you cast on party or raid members will also heal the Beacon for 100% of the amount healed. Only one target can be the Beacon of Light at a time. Lasts 1 min.,"{""1"": 1153563}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13934, ""Icon"": ""Ability_Paladin_BeaconofLight"", ""Name"": ""Beacon of Light"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 60, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 50, ""Row"": 10, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153563}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""TalentAbility"", ""entryID"": 13934, ""spellID"": 1153563}"
13935,1163646,Divinity,Divinity,10,Normal,5,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_BlindingHeal,scan:spellDescription,Increases all healing done by you and all healing effects on you by 1%.,"{""1"": 1163646, ""2"": 1163647, ""3"": 1163648, ""4"": 1163649, ""5"": 1163650}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13935, ""Icon"": ""Spell_Holy_BlindingHeal"", ""Name"": ""Divinity"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1163646, ""2"": 1163647, ""3"": 1163648, ""4"": 1163649, ""5"": 1163650}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13935, ""spellID"": 1163646}"
13940,1120262,Divine Strength,Divine Strength,10,Normal,5,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Ability_GolemThunderClap,scan:spellDescription,Increases your total Strength by 3%.,"{""1"": 1120262, ""2"": 1120263, ""3"": 1120264, ""4"": 1120265, ""5"": 1120266}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13940, ""Icon"": ""Ability_GolemThunderClap"", ""Name"": ""Divine Strength"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120262, ""2"": 1120263, ""3"": 1120264, ""4"": 1120265, ""5"": 1120266}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13940, ""spellID"": 1120262}"
13945,1131844,Stoicism,Stoicism,15,Normal,3,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_Stoicism,scan:spellDescription,Reduces the duration of all Stun effects by an additional 10% and reduces the chance your helpful spells and damage over time effects will be dispelled by an additional 10%.,"{""1"": 1131844, ""2"": 1131845, ""3"": 1153519}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13945, ""Icon"": ""Spell_Holy_Stoicism"", ""Name"": ""Stoicism"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131844, ""2"": 1131845, ""3"": 1153519}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13945, ""spellID"": 1131844}"
13948,1120174,Guardian's Favor,Guardian's Favor,15,Normal,2,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_SealOfProtection,scan:spellDescription,Reduces the cooldown of your Hand of Protection by 60 sec and increases the duration of your Hand of Freedom by 2 sec.,"{""1"": 1120174, ""2"": 1120175}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13948, ""Icon"": ""Spell_Holy_SealOfProtection"", ""Name"": ""Guardian's Favor"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120174, ""2"": 1120175}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13948, ""spellID"": 1120174}"
13950,1120096,Anticipation,Anticipation,15,Normal,5,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Magic_LesserInvisibilty,scan:spellDescription,Increases your chance to dodge by 1%.,"{""1"": 1120096, ""2"": 1120097, ""3"": 1120098, ""4"": 1120099, ""5"": 1120100}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13950, ""Icon"": ""Spell_Magic_LesserInvisibilty"", ""Name"": ""Anticipation"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120096, ""2"": 1120097, ""3"": 1120098, ""4"": 1120099, ""5"": 1120100}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13950, ""spellID"": 1120096}"
13955,1164205,Divine Sacrifice,Divine Sacrifice,20,Normal,1,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\spell_holy_powerwordbarrier,scan:spellDescription,30% of all damage taken by party members within 30 yards is redirected to the Paladin (up to a maximum of 40% of the Paladin's health times the number of party members). Damage which reduces the Paladin below 20% health will break the effect. Lasts 10 sec.,"{""1"": 1164205}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13955, ""Icon"": ""spell_holy_powerwordbarrier"", ""Name"": ""Divine Sacrifice"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1164205}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""TalentAbility"", ""entryID"": 13955, ""spellID"": 1164205}"
13956,1120468,Improved Righteous Fury,Improved Righteous Fury,20,Normal,3,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_SealOfFury,scan:spellDescription,"While Righteous Fury is active, damage taken is reduced by 3%.","{""1"": 1120468, ""2"": 1120469, ""3"": 1120470}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13956, ""Icon"": ""Spell_Holy_SealOfFury"", ""Name"": ""Improved Righteous Fury"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120468, ""2"": 1120469, ""3"": 1120470}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13956, ""spellID"": 1120468}"
13959,1120143,Toughness,Toughness,20,Normal,5,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_Devotion,scan:spellDescription,Increases your armor value from items by 2% and reduces the duration of all movement slowing effects by 6%.,"{""1"": 1120143, ""2"": 1120144, ""3"": 1120145, ""4"": 1120146, ""5"": 1120147}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13959, ""Icon"": ""Spell_Holy_Devotion"", ""Name"": ""Toughness"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120143, ""2"": 1120144, ""3"": 1120145, ""4"": 1120146, ""5"": 1120147}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13959, ""spellID"": 1120143}"
13964,1153527,Divine Guardian,Divine Guardian,25,Normal,2,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\spell_holy_powerwordbarrier,scan:spellDescription,"When Divine Sacrifice is activated, your party and raid members within 30 yards take 10% reduced damage for 6 sec. In addition, increases the duration of your Sacred Shield by 50% and the amount absorbed by 10%.","{""1"": 1153527, ""2"": 1153530}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""ConnectedNodes"": {""1"": 13955}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13964, ""Icon"": ""spell_holy_powerwordbarrier"", ""Name"": ""Divine Guardian"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153527, ""2"": 1153530}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13964, ""spellID"": 1153527}"
13966,1120487,Improved Hammer of Justice,Improved Hammer of Justice,25,Normal,2,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_SealOfMight,scan:spellDescription,Decreases the cooldown of your Hammer of Justice spell by 10 sec.,"{""1"": 1120487, ""2"": 1120488}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13966, ""Icon"": ""Spell_Holy_SealOfMight"", ""Name"": ""Improved Hammer of Justice"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120487, ""2"": 1120488}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13966, ""spellID"": 1120487}"
13968,1120138,Improved Devotion Aura,Improved Devotion Aura,25,Normal,3,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_DevotionAura,scan:spellDescription,Increases the armor bonus of your Devotion Aura by 17% and increases the amount healed on any target affected by any of your Auras by 2%.,"{""1"": 1120138, ""2"": 1120139, ""3"": 1120140}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13968, ""Icon"": ""Spell_Holy_DevotionAura"", ""Name"": ""Improved Devotion Aura"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120138, ""2"": 1120139, ""3"": 1120140}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13968, ""spellID"": 1120138}"
13971,1120911,Blessing of Sanctuary,Blessing of Sanctuary,30,Normal,1,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Nature_LightningShield,scan:spellDescription,"Places a Blessing on the friendly target, reducing damage taken from all sources by 3% for 30 min and increasing strength and stamina by 10%. In addition, when the target blocks, parries, or dodges a melee attack the target will gain 2% of maximum displayed mana. Players may only have one Blessing on them per Paladin at any one time.","{""1"": 1120911}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13971, ""Icon"": ""Spell_Nature_LightningShield"", ""Name"": ""Blessing of Sanctuary"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120911}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""TalentAbility"", ""entryID"": 13971, ""spellID"": 1120911}"
13972,1120177,Reckoning,Reckoning,30,Normal,5,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_BlessingOfStrength,scan:spellDescription,Gives you a 2% chance after being hit by any damaging attack that the next 4 weapon swings within 8 sec will generate an additional attack.,"{""1"": 1120177, ""2"": 1120179, ""3"": 1120181, ""4"": 1120180, ""5"": 1120182}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13972, ""Icon"": ""Spell_Holy_BlessingOfStrength"", ""Name"": ""Reckoning"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120177, ""2"": 1120179, ""3"": 1120181, ""4"": 1120180, ""5"": 1120182}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13972, ""spellID"": 1120177}"
13977,1131848,Sacred Duty,Sacred Duty,35,Normal,2,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_DivineIntervention,scan:spellDescription,"Increases your total Stamina by 2%.

Reduces the chance you'll be critically hit by monsters' melee attacks by 3%.

Reduces the cooldown of your Divine Shield and Divine Protection by 30 sec.","{""1"": 1131848, ""2"": 1131849}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13977, ""Icon"": ""Spell_Holy_DivineIntervention"", ""Name"": ""Sacred Duty"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131848, ""2"": 1131849}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13977, ""spellID"": 1131848}"
13979,1120196,One-Handed Weapon Specialization,One-Handed Weapon Specialization,35,Normal,3,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\INV_Sword_20,scan:spellDescription,Increases all damage you deal when a one-handed melee weapon is equipped by 4%.,"{""1"": 1120196, ""2"": 1120197, ""3"": 1120198}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13979, ""Icon"": ""INV_Sword_20"", ""Name"": ""One-Handed Weapon Specialization"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120196, ""2"": 1120197, ""3"": 1120198}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13979, ""spellID"": 1120196}"
13982,1131785,Spiritual Attunement,Spiritual Attunement,40,Normal,2,SpendSquare,RebornPaladin,Protection,PROTECTION,PALADIN,Interface\Icons\Spell_Holy_ReviveChampion,scan:spellDescription,A passive ability that gives the Paladin mana when healed by other friendly targets' spells. The amount of mana gained is equal to 5% of the amount healed.,"{""1"": 1131785, ""2"": 1133776}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13982, ""Icon"": ""Spell_Holy_ReviveChampion"", ""Name"": ""Spiritual Attunement"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131785, ""2"": 1133776}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 13982, ""spellID"": 1131785}"
